GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2971,1811.33,4239.59,4913.38,484.93,272.83,-110.68,-3861.52,-28711.5,1631.95,16970.93,-5681.94,172.98,-2358.75,-5508.96,-7867.72,,,,,,,,,
2981,1884.45,4206.73,4975.8,475.39,273.78,-115.94,-3803.76,-28994.19,1573.15,16960.13,-5456.17,173.51,-2564.47,-5282.66,-7847.13,,,,,,,,,
2991,1809.42,4291.58,4990.98,475.22,281.84,-119.25,-3828.18,-29068.4,1605.25,17012.43,-5415.87,167.19,-2549.12,-5248.68,-7797.8,,,,,,,,,
3001,1820.13,4286.4,4965.96,468.52,282.48,-130.37,-3865.33,-28955.89,1587.55,16970.32,-5480.37,165.98,-2570.23,-5314.39,-7884.62,,,,,,,,,
3011,1790.57,4194.6,4969.97,471.34,276.93,-131.57,-3848.38,-28936.29,1625.88,17046.24,-5508.64,167.83,-2540.72,-5340.81,-7881.53,,,,,,,,,
3021,1794.28,4283.44,4964.25,484.66,288.33,-116.18,-3901.92,-29039.17,1627.37,16956.94,-5344.44,164.54,-2658.02,-5179.9,-7837.92,,,,,,,,,
3031,1785.78,4253.02,4973.2,481.3,277.06,-97.11,-3857.86,-28940.03,1599.29,16993.65,-5462.86,168.72,-2531.7,-5294.13,-7825.83,,,,,,,,,
3041,1794.26,4196.07,4969.44,455.87,274.68,-121.48,-3857.22,-28941.51,1611.42,17084.68,-5518.22,169.15,-2533.79,-5349.07,-7882.85,,,,,,,,,
3051,1842.48,4172.15,4974.79,480.19,278.41,-142.15,-3804.45,-29015.42,1621.12,17062.6,-5492.31,172.59,-2530.27,-5319.72,-7849.99,,,,,,,,,
3061,1916.66,4299.51,4907.64,482.26,233.96,-103.19,-3858.07,-28736.85,1588.3,16995.03,-5640.4,170.85,-2274.75,-5469.55,-7744.3,,,,,,,,,
